,Surah 1,Surah 2,Surah 3,Surah 4,Surah 5,Surah 6,Surah 7,Surah 8,Surah 9,Surah 10,Surah 11,Surah 12,Surah 13,Surah 14,Surah 15,Surah 16,Surah 17,Surah 18,Surah 19,Surah 20,Surah 21,Surah 22,Surah 23,Surah 24,Surah 25,Surah 26,Surah 27,Surah 28,Surah 29,Surah 30,Surah 31,Surah 32,Surah 33,Surah 34,Surah 35,Surah 36,Surah 37,Surah 38,Surah 39,Surah 40,Surah 41,Surah 42,Surah 43,Surah 44,Surah 45,Surah 46,Surah 47,Surah 48,Surah 49,Surah 50,Surah 51,Surah 52,Surah 53,Surah 54,Surah 55,Surah 56,Surah 57,Surah 58,Surah 59,Surah 60,Surah 61,Surah 62,Surah 63,Surah 64,Surah 65,Surah 66,Surah 67,Surah 68,Surah 69,Surah 70,Surah 71,Surah 72,Surah 73,Surah 74,Surah 75,Surah 76,Surah 77,Surah 78,Surah 79,Surah 80,Surah 81,Surah 82,Surah 83,Surah 84,Surah 85,Surah 86,Surah 87,Surah 88,Surah 89,Surah 90,Surah 91,Surah 92,Surah 93,Surah 94,Surah 95,Surah 96,Surah 97,Surah 98,Surah 99,Surah 100,Surah 101,Surah 102,Surah 103,Surah 104,Surah 105,Surah 106,Surah 107,Surah 108,Surah 109,Surah 110,Surah 111,Surah 112,Surah 113,Surah 114
Surah 11,0.8845535,0.7796345,0.9564871,0.9613253,0.9709554,0.89524436,0.9346277,0.9380646,0.9266926,0.9539191,1.0,0.8952068,0.9612491,0.96668166,0.8588965,0.97274077,0.9291589,0.9136696,0.9182073,0.94197065,0.950252,0.8842059,0.6706471,0.94931835,0.87549067,0.77968824,0.9290569,0.79676914,0.94603395,0.9295132,0.91781926,0.9483893,0.97284514,0.91993296,0.9467061,0.8090846,0.89005476,0.95769906,0.95649046,0.9708956,0.9383917,0.9683976,0.9054949,0.9554527,0.94669926,0.94395745,0.923764,0.8620516,0.9577759,0.8130183,0.78328824,0.90247166,0.9355864,0.9094369,0.87307715,0.65913415,0.93769294,0.9585596,0.94412965,0.94158703,0.9725248,0.8714572,0.9603429,0.9073239,0.95662636,0.9513521,0.8581427,0.9776967,0.9355692,0.9469009,0.85692495,0.9538291,0.9046207,0.9218226,0.8328015,0.751852,0.60449594,0.7028908,0.90985155,0.93465835,0.73690057,0.7017807,0.84873116,0.8589953,0.8553364,0.87190384,0.9505565,0.59069824,0.87642884,0.6828699,0.8878457,0.9432576,0.81971073,0.64246684,0.61622113,0.8399005,0.5778832,0.9190427,0.5192494,0.8750386,0.8842225,0.5413231,0.57682085,0.8902674,0.54446876,0.66353005,0.6422982,0.5242178,0.6969415,0.8320334,0.56887716,0.7444433,0.75881803,0.5009897
Surah 12,0.8071542,0.73573047,0.86561024,0.9032414,0.8995278,0.8177096,0.9104837,0.8581997,0.8659686,0.90086377,0.8952068,1.0000001,0.9042976,0.8996146,0.8961458,0.9089991,0.9111887,0.8363844,0.87414676,0.9125334,0.90124166,0.8237875,0.5879147,0.87919927,0.8054929,0.8202527,0.91221297,0.82094073,0.8824202,0.87940407,0.8471365,0.88983524,0.91877204,0.8720851,0.87127274,0.8042606,0.84898794,0.91524047,0.8658759,0.89991516,0.9224593,0.8792142,0.9454285,0.91741896,0.8895087,0.8827473,0.8381999,0.7911414,0.8703322,0.88283896,0.77829605,0.8497933,0.9035963,0.89981586,0.9057001,0.7104715,0.8728033,0.9027453,0.8790205,0.86428833,0.9038512,0.8048729,0.89712495,0.8323085,0.8832205,0.9047844,0.8200832,0.9074359,0.92110157,0.8989578,0.8228777,0.9252749,0.90521663,0.8833769,0.77735007,0.74206847,0.5893713,0.7729496,0.90586954,0.9017998,0.7229444,0.68018967,0.8102987,0.791359,0.7866552,0.8700502,0.8690718,0.621359,0.8456829,0.70693845,0.87429005,0.8812399,0.76429486,0.62673557,0.6164964,0.7978577,0.5592476,0.8699932,0.51538116,0.8478025,0.88197243,0.5763291,0.5233043,0.83867836,0.54814583,0.675184,0.63572454,0.5076273,0.64268434,0.73699784,0.5783861,0.7340569,0.73778623,0.4974444
Surah 13,0.9186548,0.8557476,0.96841586,0.95099247,0.9415425,0.92718035,0.9484285,0.94287944,0.94491184,0.95603347,0.9612491,0.9042976,1.0000001,0.96532285,0.86119354,0.9680122,0.9210828,0.8999982,0.91974044,0.95341945,0.9553697,0.8915659,0.7348839,0.9545913,0.89230514,0.8457511,0.9456842,0.8466706,0.94722664,0.94216186,0.9281641,0.9567727,0.9590394,0.9179617,0.94203395,0.8485679,0.9394477,0.9606388,0.95139027,0.9469408,0.90951794,0.9639131,0.9075512,0.95978975,0.96301496,0.9433721,0.9260347,0.8750558,0.9522462,0.8383428,0.84160674,0.9433188,0.948347,0.9150012,0.9133837,0.73239565,0.95274013,0.9506727,0.96339625,0.9289206,0.9652798,0.8929449,0.95555985,0.9406674,0.95332736,0.94377255,0.89573973,0.95775396,0.9252416,0.9325361,0.85052705,0.94429725,0.936985,0.9455835,0.874998,0.81044465,0.66470325,0.77054054,0.9173614,0.92814237,0.80933994,0.79949665,0.88168544,0.9004443,0.88056463,0.9028454,0.96042174,0.6711014,0.9167071,0.7292726,0.9310123,0.9459213,0.87463784,0.7245522,0.67674965,0.8675276,0.6559037,0.92902005,0.6018874,0.8953406,0.9076438,0.6438271,0.6312407,0.9046806,0.6201395,0.72136474,0.70701766,0.5891756,0.7709819,0.85758054,0.5972632,0.7930043,0.82687175,0.54726386
Surah 14,0.90014493,0.7908042,0.96286595,0.9473489,0.9525889,0.90718764,0.9370224,0.9205953,0.9307886,0.9528539,0.96668166,0.8996146,0.96532285,0.99999994,0.87770724,0.96512604,0.9449165,0.9231111,0.9141066,0.9566916,0.9500804,0.87522495,0.68033814,0.95150834,0.9008652,0.8129102,0.93937874,0.8442053,0.9336624,0.92941666,0.9182412,0.95057476,0.95012516,0.91795546,0.94431555,0.83356017,0.92307675,0.9581501,0.9434322,0.96710855,0.92792726,0.9556413,0.91041577,0.9584017,0.95846605,0.94259286,0.9331199,0.8683125,0.932423,0.8322312,0.81455666,0.92708397,0.9503938,0.9088072,0.89765996,0.70082897,0.9428754,0.94150496,0.95688355,0.917506,0.96232617,0.89424485,0.9496411,0.92126966,0.9576997,0.9378021,0.8875336,0.96301013,0.9337669,0.95579284,0.87069213,0.95489514,0.9141453,0.94266677,0.85911256,0.78783077,0.63642895,0.7318834,0.92060107,0.9429018,0.77259696,0.7433161,0.8789822,0.87648064,0.88039315,0.90175235,0.95089495,0.64298105,0.8900444,0.71865153,0.9137124,0.9472114,0.8527601,0.69719356,0.6455209,0.8484995,0.6448373,0.93218017,0.55876154,0.9029479,0.9044473,0.575835,0.6122446,0.916571,0.58511114,0.72993565,0.7005144,0.55554396,0.7011849,0.84823066,0.61484396,0.791325,0.8018589,0.5521133
Surah 15,0.80074,0.73393524,0.8196083,0.86281735,0.8735008,0.7716669,0.8943447,0.8303424,0.8063026,0.86317354,0.8588965,0.8961458,0.86119354,0.87770724,1.0000002,0.85860574,0.8553929,0.82288605,0.81607103,0.8714728,0.8618903,0.7824531,0.6444297,0.875574,0.7677763,0.8301182,0.8902508,0.79426026,0.8631419,0.85204065,0.84180886,0.8654935,0.8491699,0.7965611,0.81842333,0.82484144,0.8222243,0.89180106,0.8317223,0.8625861,0.8864395,0.831524,0.9100169,0.87070084,0.8539403,0.8401683,0.8531904,0.7770541,0.8395574,0.8606105,0.80342185,0.8247476,0.85989714,0.87934417,0.8445781,0.7247441,0.79854786,0.8585232,0.847584,0.8464544,0.84837,0.74972165,0.86777115,0.7717194,0.88700265,0.84964734,0.7626998,0.8515169,0.86943555,0.8577272,0.7883628,0.89769936,0.86250246,0.85465074,0.748791,0.74621654,0.629722,0.78223366,0.8962652,0.87725604,0.7322489,0.7172264,0.83544964,0.7902006,0.79869765,0.8251052,0.81276846,0.63820815,0.7968442,0.7445077,0.82556343,0.83938557,0.75384116,0.62319845,0.66607034,0.7493724,0.55411255,0.8696404,0.49884203,0.8336669,0.8667083,0.58643603,0.5950372,0.8300184,0.55386,0.75573146,0.6716194,0.5409044,0.6327134,0.75026625,0.5920192,0.6861974,0.69909114,0.50488997
Surah 16,0.89939266,0.78643465,0.9509605,0.9699019,0.9642165,0.9060892,0.93627524,0.93845546,0.9325279,0.95473456,0.97274077,0.9089991,0.9680122,0.96512604,0.85860574,1.0000002,0.93815595,0.89916945,0.9143421,0.9554561,0.9532763,0.8867892,0.65863895,0.935058,0.8949703,0.79451215,0.94448894,0.8186317,0.9460933,0.9465449,0.91287017,0.9529213,0.97554463,0.9331203,0.9547895,0.8089627,0.90458494,0.95411706,0.95295084,0.95853,0.9322143,0.9687558,0.9184864,0.9611678,0.95677567,0.95606047,0.9047538,0.8565567,0.952054,0.83462965,0.7836348,0.9069949,0.93836397,0.9158964,0.918306,0.6671698,0.956875,0.95432293,0.94886947,0.93008184,0.97478396,0.8884413,0.9467596,0.92830634,0.9473283,0.94943583,0.88124907,0.97816646,0.9387816,0.9457192,0.8465704,0.9521211,0.92391175,0.934999,0.85306334,0.77106506,0.5952392,0.7474749,0.90636444,0.93632907,0.75063926,0.70656234,0.8455762,0.8613878,0.8445277,0.9056243,0.9591958,0.6334228,0.8877114,0.69250625,0.909462,0.9547092,0.82737863,0.64651453,0.6284969,0.85485774,0.6153889,0.927712,0.5499426,0.892417,0.905578,0.5745957,0.5787685,0.9050323,0.5399778,0.7159154,0.66256785,0.53120947,0.71390355,0.81237054,0.60589594,0.76832366,0.7877897,0.50696695
Surah 17,0.86418223,0.71726084,0.9092648,0.9315944,0.9253935,0.859329,0.910424,0.87731457,0.8869383,0.92860997,0.9291589,0.9111887,0.9210828,0.9449165,0.8553929,0.93815595,0.99999964,0.90148914,0.9258572,0.9330865,0.9132791,0.8361999,0.62112904,0.92147505,0.8881203,0.7955109,0.9200522,0.87066245,0.89939,0.90730464,0.85132045,0.9079866,0.93616366,0.9090218,0.9084765,0.77238584,0.8789757,0.9386897,0.90393114,0.9485298,0.9154343,0.9060747,0.9087247,0.92813766,0.91693103,0.89866126,0.90099084,0.80574816,0.89176,0.84910625,0.7677494,0.87219405,0.93330604,0.9049723,0.923417,0.6959788,0.9151864,0.92344135,0.9277211,0.88078207,0.9479624,0.8677443,0.91158974,0.87278485,0.9196099,0.93146646,0.8579558,0.93657815,0.9522979,0.9456966,0.87229264,0.9385782,0.9061931,0.90936804,0.8269489,0.7857981,0.5876127,0.74552006,0.93056065,0.9182163,0.72460544,0.64700454,0.82207936,0.830587,0.84282506,0.9153428,0.9216319,0.61381406,0.87035733,0.6869069,0.9180149,0.91652274,0.8037977,0.65122527,0.5893895,0.812001,0.6312381,0.91252506,0.52496374,0.91244984,0.89694655,0.51255614,0.5579765,0.8907868,0.5531132,0.7318828,0.6628361,0.47999817,0.6431642,0.80409384,0.6363747,0.7768228,0.7600527,0.53059465
Surah 18,0.8696186,0.77619493,0.9202627,0.8952273,0.8909457,0.8739023,0.89335346,0.88487923,0.8757521,0.93452984,0.9136696,0.8363844,0.8999982,0.9231111,0.82288605,0.89916945,0.90148914,1.0000001,0.892843,0.88396454,0.88352054,0.7968658,0.7220008,0.9056838,0.9059787,0.80647886,0.8930398,0.8125789,0.9152746,0.8909366,0.8837154,0.8757134,0.90809196,0.90108067,0.9014596,0.821608,0.87194514,0.92253256,0.9014601,0.90651864,0.85422575,0.8914454,0.8379445,0.8907243,0.87981564,0.860476,0.9359835,0.82584375,0.8911369,0.81141585,0.7743018,0.8783781,0.91183275,0.8686116,0.8700364,0.7012773,0.8702799,0.89416915,0.92144316,0.8918877,0.91899186,0.8861743,0.91390914,0.8608682,0.90302044,0.90632856,0.8473676,0.91285515,0.87347853,0.91852444,0.81924534,0.913922,0.83714366,0.8846263,0.8101569,0.78657985,0.64964163,0.6829736,0.86868274,0.8985005,0.7217385,0.6886431,0.856269,0.8516984,0.8760966,0.86716944,0.9060686,0.60163593,0.8548698,0.7023008,0.8676879,0.9022035,0.84230363,0.6891227,0.65294784,0.8438417,0.5881847,0.90635467,0.5490898,0.8912144,0.8662009,0.5279724,0.69126284,0.88205075,0.61666,0.6964462,0.7208668,0.501761,0.674374,0.86456245,0.6250801,0.79871404,0.76288784,0.5658287
Surah 19,0.9016744,0.794687,0.9266624,0.90584314,0.88315034,0.90457034,0.9118657,0.8980051,0.9113042,0.92848223,0.9182073,0.87414676,0.91974044,0.9141066,0.81607103,0.9143421,0.9258572,0.892843,0.9999999,0.9199647,0.8919696,0.8203859,0.71055585,0.8975277,0.9027105,0.7931082,0.9013194,0.83944696,0.8857425,0.8784381,0.8876487,0.91047454,0.9328405,0.9021082,0.9230283,0.7717403,0.89588445,0.9122844,0.91679513,0.90264994,0.868134,0.9213543,0.87804174,0.9273212,0.919424,0.88046986,0.89137787,0.86602914,0.9020975,0.80907786,0.79788834,0.8912942,0.9195943,0.83222365,0.89986086,0.72368586,0.91483694,0.9285396,0.9327739,0.89225274,0.93566126,0.902166,0.9044114,0.90295136,0.8931711,0.95703846,0.8927314,0.9142634,0.87010837,0.9065502,0.8794743,0.91368777,0.8946059,0.9028044,0.8420489,0.80531496,0.6316158,0.7623666,0.87768906,0.89264184,0.777362,0.7067691,0.7960912,0.89379483,0.8414921,0.86798286,0.9445077,0.6183068,0.8989878,0.7004639,0.89655167,0.90027624,0.8862393,0.72869945,0.5722695,0.89741963,0.6404709,0.88763326,0.60832155,0.90586525,0.8563849,0.57706153,0.587538,0.8438921,0.61815447,0.71815866,0.69200045,0.5436318,0.73544395,0.8756393,0.635985,0.8007579,0.79348564,0.5719563
Surah 20,0.89307034,0.7945168,0.9440075,0.92672104,0.9397361,0.90460336,0.9272311,0.9017445,0.9166136,0.9337735,0.94197065,0.9125334,0.95341945,0.9566916,0.8714728,0.9554561,0.9330865,0.88396454,0.9199647,1.0,0.9310633,0.8710301,0.66128194,0.9291288,0.88771796,0.8107403,0.93865955,0.85056263,0.91761065,0.91471386,0.8918383,0.9538721,0.93959695,0.9233239,0.9332736,0.8221082,0.9261632,0.93051535,0.9325256,0.94683534,0.91801953,0.936911,0.91914105,0.9433844,0.959687,0.9445515,0.89493906,0.8499522,0.92328507,0.8354696,0.819105,0.92079085,0.94810194,0.8921845,0.91621244,0.7215223,0.94718474,0.9245275,0.93791854,0.90672034,0.95581275,0.8684211,0.92198944,0.92343366,0.93803847,0.9240085,0.8738454,0.9443223,0.9136701,0.9375211,0.85188967,0.9395456,0.9224279,0.9383344,0.8678748,0.7936944,0.63489014,0.7590723,0.9169403,0.944775,0.7821481,0.75541276,0.85297096,0.8620494,0.85847706,0.9273728,0.9472233,0.6538091,0.8818146,0.7355652,0.9086154,0.9319546,0.84906626,0.6743684,0.6602005,0.8614775,0.6478387,0.90878844,0.57678187,0.88317585,0.91787076,0.6302749,0.6151509,0.91038156,0.5645606,0.7210205,0.68752897,0.57359755,0.70691645,0.80946505,0.61253476,0.8030951,0.81240094,0.55098045
Surah 21,0.8832295,0.8064951,0.9434419,0.9383321,0.9366255,0.8908057,0.9295747,0.9157413,0.9151552,0.94725657,0.950252,0.90124166,0.9553697,0.9500804,0.8618903,0.9532763,0.9132791,0.88352054,0.8919696,0.9310633,0.99999976,0.88742554,0.6768623,0.92980033,0.87283885,0.82318616,0.9319091,0.80301356,0.93656737,0.9314797,0.9235983,0.9381417,0.9475992,0.911686,0.93344116,0.83720636,0.9127422,0.9563077,0.9317376,0.9493762,0.9355657,0.94708705,0.90303767,0.9550671,0.94415706,0.94589716,0.89856756,0.84821737,0.93697464,0.8461904,0.79810286,0.90821445,0.94508684,0.92982733,0.8844185,0.6726286,0.9322304,0.94256467,0.944125,0.90806913,0.95268625,0.8720903,0.95375437,0.90434486,0.9363665,0.9234952,0.8634998,0.96142435,0.9313093,0.9241825,0.835072,0.9443275,0.9138226,0.92095554,0.8225468,0.7677457,0.6170266,0.72352856,0.9075291,0.92328906,0.76438206,0.72786504,0.866074,0.85088444,0.8633318,0.88554096,0.9355383,0.65838444,0.8870962,0.6918846,0.895965,0.9417117,0.8183507,0.63391715,0.6275487,0.83984166,0.5889747,0.9175688,0.5513506,0.8692841,0.90060407,0.5813377,0.58060193,0.8978758,0.5665509,0.68994147,0.67375314,0.50216013,0.7024774,0.8183677,0.5759614,0.7733325,0.7853781,0.49852312
Surah 22,0.8049662,0.72263014,0.88026,0.8813327,0.8758316,0.8347274,0.8617263,0.8375472,0.8488821,0.8594209,0.8842059,0.8237875,0.8915659,0.87522495,0.7824531,0.8867892,0.8361999,0.7968658,0.8203859,0.8710301,0.88742554,1.0,0.59623504,0.87004876,0.7876234,0.7443526,0.83831966,0.73480356,0.8423741,0.8614117,0.8257884,0.87110883,0.865861,0.8353667,0.8574773,0.74322605,0.84940875,0.8806953,0.8406419,0.8729538,0.83981186,0.8736829,0.82236063,0.8762758,0.87103397,0.8736575,0.8238235,0.78883225,0.8610547,0.7835109,0.75430024,0.8386204,0.87777567,0.85809237,0.8038174,0.65532154,0.8755652,0.8696525,0.8692559,0.8394373,0.8697489,0.77302015,0.87186015,0.8480632,0.8682786,0.85333645,0.82057244,0.8777676,0.858798,0.8555694,0.7781791,0.8584782,0.8607992,0.8753315,0.799478,0.7303962,0.5684479,0.6875911,0.8570611,0.8595661,0.73618233,0.7060918,0.7861544,0.8054347,0.80434585,0.8334687,0.86906123,0.6485032,0.8394744,0.6632534,0.85201544,0.86846197,0.74675214,0.6190559,0.57690364,0.74427974,0.5844529,0.8164923,0.6781432,0.8172791,0.84410226,0.5666951,0.5382014,0.8269743,0.542551,0.6357064,0.571294,0.51268625,0.64128554,0.7377696,0.52395105,0.6936172,0.71313244,0.43348232
Surah 23,0.7928448,0.8703455,0.7348299,0.67013836,0.6177615,0.7141192,0.7357172,0.7708359,0.7324723,0.7448894,0.6706471,0.5879147,0.7348839,0.68033814,0.6444297,0.65863895,0.62112904,0.7220008,0.71055585,0.66128194,0.6768623,0.59623504,0.9999995,0.7159907,0.7032287,0.78724587,0.7265033,0.67444134,0.770144,0.69202155,0.78396857,0.7151933,0.68834496,0.63297313,0.67722416,0.7678328,0.753395,0.7138078,0.75848496,0.6359448,0.59713817,0.7089655,0.614645,0.69572437,0.6981752,0.63703066,0.76724285,0.7397369,0.73166496,0.6038786,0.74559903,0.7517683,0.6778554,0.6277408,0.6784769,0.7135729,0.64969754,0.7276219,0.7486836,0.7560673,0.6898855,0.74882543,0.73418707,0.7088886,0.7205588,0.7208703,0.6698072,0.6475824,0.57567114,0.6358651,0.6827314,0.6713502,0.6771971,0.67405236,0.7174427,0.6634923,0.7068891,0.7020243,0.6292597,0.6440045,0.738638,0.7778098,0.73284197,0.78763014,0.77199155,0.62716424,0.7090579,0.5387609,0.70193374,0.682337,0.68314326,0.6837834,0.82151496,0.6862821,0.60496646,0.757237,0.54749745,0.7578232,0.57062835,0.6830436,0.6609627,0.65885735,0.734724,0.659722,0.61238396,0.65258,0.7326075,0.55407274,0.8048998,0.8247927,0.5046067,0.64852476,0.71046877,0.53387594
Surah 24,0.89703536,0.79408985,0.9435702,0.93582857,0.9304578,0.886873,0.93263555,0.91731066,0.9048517,0.93083394,0.94931835,0.87919927,0.9545913,0.95150834,0.875574,0.935058,0.92147505,0.9056838,0.8975277,0.9291288,0.92980033,0.87004876,0.7159907,0.99999994,0.8716353,0.8252938,0.93024373,0.8318776,0.92792976,0.91241986,0.8943744,0.9299365,0.9285005,0.87410283,0.9074095,0.8369672,0.9019215,0.95529264,0.9212476,0.95169187,0.9104709,0.9254328,0.8923219,0.9279955,0.93031025,0.9162874,0.9526817,0.8373775,0.9205067,0.8269323,0.84408456,0.92031157,0.92871046,0.9148642,0.87619466,0.7102939,0.907154,0.9257437,0.9390197,0.9110352,0.94423527,0.84146094,0.94763327,0.89095485,0.9602494,0.91287863,0.854916,0.9384887,0.9379387,0.94019926,0.83335054,0.9332305,0.9035549,0.9229645,0.8285122,0.79403585,0.6685253,0.73076004,0.9335622,0.9271995,0.7958708,0.77199954,0.8930892,0.8504017,0.9122008,0.87877095,0.9294302,0.6664478,0.88093615,0.7143566,0.91536164,0.9244648,0.82679325,0.6943185,0.6606618,0.80905026,0.59986305,0.9341445,0.5270239,0.87755316,0.89585215,0.5832119,0.6454805,0.9034265,0.6283897,0.70750546,0.69564724,0.5325953,0.69859517,0.8372053,0.57238543,0.7557095,0.7863828,0.5204436
Surah 25,0.908107,0.7606747,0.9131039,0.8919771,0.8486115,0.91529,0.85261446,0.85097885,0.88143474,0.90141344,0.87549067,0.8054929,0.89230514,0.9008652,0.7677763,0.8949703,0.8881203,0.9059787,0.9027105,0.88771796,0.87283885,0.7876234,0.7032287,0.8716353,1.0000001,0.7747185,0.8691447,0.84303725,0.867265,0.8915819,0.85649,0.8840096,0.88975066,0.90581,0.9121414,0.76354975,0.9003534,0.88679385,0.8920962,0.87559104,0.8133843,0.89100766,0.82575977,0.87293994,0.89238966,0.8688834,0.88243014,0.818372,0.85440975,0.78871363,0.75340664,0.8476639,0.8944223,0.8161358,0.9003389,0.6817044,0.9168426,0.8844601,0.9180477,0.8271625,0.91077733,0.9261143,0.8547337,0.9156434,0.86622226,0.8985826,0.9005356,0.89310426,0.8415991,0.89904565,0.8183364,0.8672309,0.8387629,0.8796981,0.84319365,0.7992129,0.60324425,0.7609923,0.81991714,0.8723747,0.75788885,0.6884518,0.7994473,0.8658193,0.8252492,0.88844705,0.9159591,0.6126995,0.8711736,0.71527964,0.886841,0.8965404,0.87578386,0.70401716,0.624737,0.87193704,0.6538258,0.8699446,0.594394,0.8875771,0.8376902,0.55402404,0.6167861,0.84686637,0.5870794,0.70250785,0.7143928,0.48079646,0.6924126,0.86111337,0.6649812,0.8516533,0.80114126,0.57086205
Surah 26,0.8110577,0.8041888,0.81223506,0.806002,0.77288735,0.78957653,0.8649042,0.7812562,0.8099402,0.86331344,0.77968824,0.8202527,0.8457511,0.8129102,0.8301182,0.79451215,0.7955109,0.80647886,0.7931082,0.8107403,0.82318616,0.7443526,0.78724587,0.8252938,0.7747185,0.99999964,0.8276931,0.82618916,0.85122776,0.8185104,0.83574593,0.8176652,0.79725766,0.7669398,0.7822334,0.8821382,0.8564712,0.864857,0.80406076,0.7853598,0.75720507,0.7754587,0.82936317,0.8383122,0.7966906,0.77038854,0.8210107,0.7768723,0.78448004,0.8906109,0.8690628,0.8508923,0.8439076,0.8726099,0.852121,0.87884784,0.7642005,0.83640283,0.8590687,0.8078785,0.7937165,0.7969701,0.8559206,0.7590349,0.8438197,0.8204911,0.7713584,0.78540653,0.8079088,0.7865504,0.77357256,0.844929,0.8357812,0.8348689,0.7798388,0.8191905,0.80736405,0.83386034,0.8510618,0.8037157,0.8044675,0.8264775,0.8738635,0.8347026,0.8135172,0.8278767,0.7821344,0.71530443,0.81952864,0.8159743,0.8441629,0.80588526,0.82412326,0.7661896,0.74269,0.76742846,0.6217848,0.84937644,0.64928997,0.83052003,0.8225262,0.70269036,0.68947375,0.80730796,0.7266155,0.7387421,0.7835743,0.65091985,0.6908939,0.791438,0.6408727,0.72597325,0.8153711,0.6140851
Surah 27,0.897834,0.8573718,0.92738515,0.9229565,0.92746866,0.8777523,0.918465,0.9349319,0.9150468,0.9427582,0.9290569,0.91221297,0.9456842,0.93937874,0.8902508,0.94448894,0.9200522,0.8930398,0.9013194,0.93865955,0.9319091,0.83831966,0.7265033,0.93024373,0.8691447,0.8276931,0.99999976,0.83551556,0.9414289,0.92961836,0.9466172,0.9309124,0.9349621,0.90720785,0.9317199,0.86256844,0.8946268,0.9398104,0.9279894,0.9344494,0.928224,0.93891186,0.91606534,0.9327652,0.94754976,0.9235028,0.90667254,0.8529601,0.92135704,0.83407044,0.7960968,0.90655524,0.9138118,0.8988823,0.9155198,0.6963932,0.9108839,0.9221064,0.93405694,0.91980666,0.9513008,0.8803754,0.9343854,0.89510417,0.91759855,0.92704165,0.8449149,0.94475836,0.91548187,0.91865623,0.83788615,0.9222585,0.9065916,0.8997178,0.81361854,0.7677262,0.6373377,0.74484557,0.9002818,0.922542,0.75074553,0.728785,0.8664335,0.8489296,0.86870396,0.8795925,0.9191186,0.6380157,0.8624676,0.691315,0.89947736,0.9315382,0.8381372,0.6204389,0.644747,0.8520893,0.5717779,0.9447502,0.538721,0.88031054,0.9043635,0.60138035,0.60367024,0.9116563,0.54115903,0.7350133,0.7268153,0.51360285,0.7217655,0.82761085,0.5995451,0.76316345,0.7868347,0.5020882
Surah 28,0.8277007,0.71734947,0.8197105,0.7979716,0.7737794,0.7992765,0.83408844,0.77210325,0.8203989,0.8471978,0.79676914,0.82094073,0.8466706,0.8442053,0.79426026,0.8186317,0.87066245,0.8125789,0.83944696,0.85056263,0.80301356,0.73480356,0.67444134,0.8318776,0.84303725,0.82618916,0.83551556,1.0000001,0.8266583,0.82200396,0.7777766,0.8418722,0.81744844,0.80157864,0.78143805,0.7788573,0.8620606,0.84662,0.8080748,0.81777084,0.7765699,0.7864777,0.8374937,0.8180108,0.82195115,0.7926587,0.83361024,0.73435706,0.78071624,0.8276996,0.7946155,0.82337373,0.8517555,0.81400275,0.8958819,0.74798006,0.80832416,0.8230164,0.8606805,0.77296996,0.8407887,0.8364035,0.8044956,0.80251944,0.84081846,0.83155215,0.81025654,0.7988766,0.82850075,0.8317969,0.8114244,0.85858643,0.8141962,0.8360024,0.81654936,0.82007384,0.67635906,0.7830658,0.84787804,0.81186163,0.7847579,0.7285817,0.81308955,0.809941,0.79014707,0.8468199,0.82391274,0.62240344,0.828391,0.7303145,0.8688149,0.79336184,0.8338457,0.7420671,0.6715459,0.81191975,0.63645524,0.8432309,0.6142247,0.84324217,0.81732005,0.62923694,0.6238376,0.79625857,0.6664809,0.7348121,0.72813594,0.54394525,0.68878347,0.7782631,0.6216326,0.74823403,0.7982718,0.66058207
Surah 29,0.89446044,0.8577287,0.9335052,0.91955143,0.9215379,0.88661706,0.9309807,0.9524106,0.92118883,0.9596275,0.94603395,0.8824202,0.94722664,0.9336624,0.8631419,0.9460933,0.89939,0.9152746,0.8857425,0.91761065,0.93656737,0.8423741,0.770144,0.92792976,0.867265,0.85122776,0.9414289,0.8266583,1.0000001,0.9383594,0.9222505,0.93164444,0.9478587,0.89864194,0.91341114,0.8836657,0.9012803,0.9490534,0.94687384,0.9283675,0.906283,0.93538684,0.89808047,0.9370851,0.9196026,0.918479,0.92832345,0.86336905,0.9402533,0.85001856,0.79175055,0.9022403,0.919151,0.90421385,0.891642,0.69292074,0.9068811,0.93600136,0.94375855,0.9437583,0.95122284,0.8869174,0.956697,0.8979012,0.93923044,0.9198709,0.8258352,0.94313484,0.89938813,0.91340387,0.8475289,0.9416725,0.8862995,0.89413464,0.84161526,0.7740227,0.67384994,0.7550977,0.88855165,0.89636725,0.762148,0.74428654,0.887875,0.84891117,0.89114624,0.87679887,0.923535,0.5981881,0.85769224,0.7326358,0.87978923,0.9260631,0.83626163,0.64875597,0.6824278,0.86903536,0.5735106,0.9369935,0.55069053,0.8629919,0.87382805,0.63364214,0.6621884,0.88890374,0.5620293,0.70083773,0.71742594,0.52052027,0.73991334,0.846408,0.55144215,0.76661456,0.7792293,0.5348731
